class,image_path,name,xmax,xmin,ymax,ymin,confidence
3,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,724.6823120117188,641.3137817382812,212.8538360595703,159.40623474121094,0.6595984101295471
3,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,160.37460327148438,31.156339645385742,212.3035430908203,151.8931121826172,0.6426479816436768
3,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,205.9319610595703,111.44584655761719,210.01055908203125,161.47186279296875,0.6073979735374451
3,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,463.63604736328125,383.7413635253906,195.53955078125,142.42686462402344,0.5811285376548767
3,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,523.2809448242188,440.8486022949219,185.12322998046875,136.68751525878906,0.5658151507377625
3,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,103.47177124023438,0.0,209.9041748046875,151.48672485351562,0.5165562033653259
9,de9c3c092d2405029fb360c5c7a4d1be.jpg,CLUTTER_SIDEWALK,957.9977416992188,590.2357788085938,400.4122619628906,209.1697998046875,0.5124524235725403
9,de9c3c092d2405029fb360c5c7a4d1be.jpg,CLUTTER_SIDEWALK,409.01312255859375,9.49380111694336,385.4097595214844,200.13681030273438,0.501921534538269
3,de9c3c092d2405029fb360c5c7a4d1be.jpg,GARBAGE,288.68255615234375,206.6394805908203,205.7676544189453,156.92584228515625,0.48349037766456604
9,de9c3c092d2405029fb360c5c7a4d1be.jpg,CLUTTER_SIDEWALK,735.5895385742188,114.85541534423828,394.3301086425781,196.5873260498047,0.44367656111717224
3,de784c3cafba2924890093dbd4267f9c.jpg,GARBAGE,334.1682434082031,234.69418334960938,299.6307373046875,236.27139282226562,0.5430065393447876
3,de716ddbdf950a1712bda5198fa672ac.jpg,GARBAGE,490.2964782714844,390.9732666015625,263.9620666503906,190.39202880859375,0.7189108729362488
3,de716ddbdf950a1712bda5198fa672ac.jpg,GARBAGE,614.513671875,534.9580078125,257.5172119140625,198.55345153808594,0.45253559947013855
4,de593ad9f2051ca66566b65c5bfa3af6.jpg,CONSTRUCTION_ROAD,960.0,348.23760986328125,530.5634765625,115.32527923583984,0.652223527431488
5,de593ad9f2051ca66566b65c5bfa3af6.jpg,BROKEN_SIGNAGE,186.68740844726562,0.3223419189453125,512.9366455078125,90.45589447021484,0.4905511438846588
8,de0a4746b8b37979b79587bc112adb5a.jpg,SAND_ON_ROAD,208.9009552001953,0.0,334.9382629394531,175.69921875,0.8226122260093689
3,de0a4746b8b37979b79587bc112adb5a.jpg,GARBAGE,339.9132385253906,212.976318359375,448.2044982910156,373.2765808105469,0.5909482836723328
3,dde023009163eb74433816458f79e6d5.jpg,GARBAGE,640.1519775390625,582.602783203125,365.93218994140625,318.09197998046875,0.6680677533149719
9,dde023009163eb74433816458f79e6d5.jpg,CLUTTER_SIDEWALK,651.3323364257812,109.13550567626953,412.4868469238281,283.7796630859375,0.5656982064247131
9,dde023009163eb74433816458f79e6d5.jpg,CLUTTER_SIDEWALK,924.0822143554688,645.7064819335938,365.8592834472656,297.097900390625,0.40698719024658203
7,ddd46e7941eb16074b6f70aaaf1bb8bb.jpg,BAD_BILLBOARD,941.7369384765625,711.8568725585938,167.5910186767578,25.91869354248047,0.8378525972366333
3,ddbf796e79a7fd1471d209fa183009d4.jpg,GARBAGE,120.25811767578125,27.116748809814453,439.79052734375,378.5993957519531,0.6258367896080017
2,ddbd7313b7a657f8d650d4d44b33d254.jpg,POTHOLES,794.3867797851562,388.14776611328125,535.0233154296875,349.8076477050781,0.568619966506958
2,ddbd7313b7a657f8d650d4d44b33d254.jpg,POTHOLES,894.072998046875,738.1229248046875,310.7646179199219,215.6919403076172,0.5117717385292053
2,ddbd7313b7a657f8d650d4d44b33d254.jpg,POTHOLES,470.9653625488281,355.5633239746094,292.3317565917969,205.25088500976562,0.4894922077655792
2,ddbd7313b7a657f8d650d4d44b33d254.jpg,POTHOLES,951.9445190429688,782.1649169921875,358.9085998535156,247.23965454101562,0.4704471528530121
2,ddbd7313b7a657f8d650d4d44b33d254.jpg,POTHOLES,220.4008026123047,0.0,513.900390625,361.19024658203125,0.44176480174064636
3,dd6b7ec17090ad2a9257f3247044a75a.jpg,GARBAGE,804.8746948242188,713.2239990234375,321.9922790527344,248.81558227539062,0.40320226550102234
3,dd355867879ffe8f2fe4b4c58efc0056.jpg,GARBAGE,701.7960815429688,631.6229248046875,260.0143127441406,209.12124633789062,0.6450355052947998
9,dd2b66369795e15dd426515282df809d.jpg,CLUTTER_SIDEWALK,734.8490600585938,225.89981079101562,332.34503173828125,197.85842895507812,0.63575679063797
9,dd2b66369795e15dd426515282df809d.jpg,CLUTTER_SIDEWALK,291.47027587890625,0.0,322.0637512207031,189.30291748046875,0.6119455099105835
9,dd2b66369795e15dd426515282df809d.jpg,CLUTTER_SIDEWALK,955.7299194335938,561.6210327148438,350.50146484375,198.6889190673828,0.5151388645172119
3,dd2b66369795e15dd426515282df809d.jpg,GARBAGE,784.2069091796875,703.0601196289062,220.30287170410156,165.6736602783203,0.4747684895992279
3,dd21a46b03cf55515940ea7636264bb4.jpg,GARBAGE,659.0416259765625,452.5318908691406,394.3411865234375,223.25936889648438,0.8150561451911926
3,dd21a46b03cf55515940ea7636264bb4.jpg,GARBAGE,678.3179931640625,542.3413696289062,288.7213134765625,191.41763305664062,0.7693694829940796
3,dd21a46b03cf55515940ea7636264bb4.jpg,GARBAGE,96.88645935058594,0.0,269.8434143066406,192.84036254882812,0.5410277247428894
4,dd1b771e20965f1743af4a6ce0b1fd0a.jpg,CONSTRUCTION_ROAD,331.66217041015625,101.20806121826172,287.1079406738281,129.88168334960938,0.7110704779624939
4,dd1b771e20965f1743af4a6ce0b1fd0a.jpg,CONSTRUCTION_ROAD,224.65858459472656,0.0,324.5530090332031,108.57740020751953,0.7043834924697876
4,dd1b771e20965f1743af4a6ce0b1fd0a.jpg,CONSTRUCTION_ROAD,420.95947265625,237.08851623535156,256.7770080566406,153.31988525390625,0.6744933128356934
9,dd1b771e20965f1743af4a6ce0b1fd0a.jpg,CLUTTER_SIDEWALK,956.9693603515625,716.5390014648438,467.7244873046875,237.46865844726562,0.4428997039794922
4,dcee0cf9016e571218ed42fcd3f8bf96.jpg,CONSTRUCTION_ROAD,648.779052734375,8.593466758728027,399.2605285644531,163.71142578125,0.7135000228881836
4,dcee0cf9016e571218ed42fcd3f8bf96.jpg,CONSTRUCTION_ROAD,960.0,370.98956298828125,397.49774169921875,175.43582153320312,0.6987818479537964
2,dcd8114acddf64512fc232cf6225a215.jpg,POTHOLES,684.1593627929688,598.1371459960938,379.6392822265625,311.3271484375,0.4379850924015045
3,dcb96f2b5bdb7fc476ccf61d510a84a8.jpg,GARBAGE,223.7639617919922,118.85393524169922,301.6377258300781,236.9044952392578,0.6854808330535889
7,dcb96f2b5bdb7fc476ccf61d510a84a8.jpg,BAD_BILLBOARD,333.4641418457031,166.41946411132812,147.8528594970703,48.88188171386719,0.6143764853477478
7,dcaa79f5f7f070e1ec16baf6b102f984.jpg,BAD_BILLBOARD,941.7543334960938,712.2715454101562,168.13400268554688,25.638832092285156,0.8385748863220215
3,dca11445ca566ef2e24f42e86c29edc1.jpg,GARBAGE,234.8760986328125,162.1505889892578,265.6824951171875,218.30718994140625,0.6572033166885376
9,dca11445ca566ef2e24f42e86c29edc1.jpg,CLUTTER_SIDEWALK,582.5526733398438,138.68844604492188,296.8903503417969,163.91636657714844,0.6353632211685181
9,dca11445ca566ef2e24f42e86c29edc1.jpg,CLUTTER_SIDEWALK,955.60986328125,509.01300048828125,306.59210205078125,172.38235473632812,0.6263888478279114
9,dca11445ca566ef2e24f42e86c29edc1.jpg,CLUTTER_SIDEWALK,204.71461486816406,0.0,294.81256103515625,154.3654327392578,0.5838078260421753
3,dca11445ca566ef2e24f42e86c29edc1.jpg,GARBAGE,299.7407531738281,236.75392150878906,258.7563171386719,215.20314025878906,0.5783044099807739
3,dc8ef3dbc76827414a29bb308d2da1e5.jpg,GARBAGE,476.6336669921875,423.4084777832031,275.3844299316406,221.39622497558594,0.7064593434333801
3,dc8ef3dbc76827414a29bb308d2da1e5.jpg,GARBAGE,895.2062377929688,793.481201171875,505.19097900390625,427.4247741699219,0.7003281116485596
3,dc8ef3dbc76827414a29bb308d2da1e5.jpg,GARBAGE,662.844970703125,577.6840209960938,493.5709228515625,428.1096496582031,0.6418607831001282
3,dc8ef3dbc76827414a29bb308d2da1e5.jpg,GARBAGE,489.6414794921875,406.6667175292969,489.03387451171875,426.6767883300781,0.5487687587738037
9,dc884233508a0b092dae11a75b9f68a8.jpg,CLUTTER_SIDEWALK,182.86285400390625,0.0,314.64117431640625,182.4363555908203,0.497932493686676
4,dc7444ba090a1eaf36f24c19a82685d9.jpg,CONSTRUCTION_ROAD,417.14447021484375,260.7222595214844,238.18185424804688,175.235595703125,0.5362429022789001
8,dc732f968b41b7fd9d619299fd413568.jpg,SAND_ON_ROAD,486.49932861328125,350.432861328125,148.7108612060547,53.91752243041992,0.6253160834312439
4,dc732f968b41b7fd9d619299fd413568.jpg,CONSTRUCTION_ROAD,958.6680908203125,675.4520263671875,377.799072265625,121.307373046875,0.5164477229118347
3,dc732f968b41b7fd9d619299fd413568.jpg,GARBAGE,409.2387390136719,296.5340881347656,137.46551513671875,70.99813842773438,0.4326994717121124
2,dc45294d21db34ea7e318370965308dc.jpg,POTHOLES,295.26251220703125,46.619873046875,363.0788269042969,201.7162628173828,0.6894850134849548
8,dc2c6e700763cc563a07f21b3f27d20c.jpg,SAND_ON_ROAD,957.8504638671875,818.9967041015625,325.5390319824219,218.6523895263672,0.4240601360797882
3,dc28add22b763968c8ff588781664f69.jpg,GARBAGE,787.2894287109375,696.4838256835938,141.54684448242188,88.21150970458984,0.5134432911872864
3,dc28add22b763968c8ff588781664f69.jpg,GARBAGE,285.6482238769531,212.93678283691406,136.65638732910156,89.23390197753906,0.45896756649017334
3,dc28add22b763968c8ff588781664f69.jpg,GARBAGE,726.22607421875,653.877685546875,141.1170654296875,88.65464782714844,0.4454326331615448
3,dc28add22b763968c8ff588781664f69.jpg,GARBAGE,328.59808349609375,249.04519653320312,133.27090454101562,77.5838851928711,0.4420498311519623
3,dc1f8d848e770fb14ffed72ace4df1c8.jpg,GARBAGE,401.551513671875,295.2401428222656,337.0525817871094,250.2026824951172,0.7873870134353638
3,dc1f8d848e770fb14ffed72ace4df1c8.jpg,GARBAGE,950.252685546875,840.7364501953125,370.4405212402344,283.2481994628906,0.6997539401054382
0,dc1f8d848e770fb14ffed72ace4df1c8.jpg,GRAFFITI,108.2317886352539,1.123471975326538,309.4198303222656,171.43692016601562,0.6650875806808472
4,dc02f2ac0198a71eb80aa5b339ce9034.jpg,CONSTRUCTION_ROAD,788.32958984375,273.99578857421875,299.2380065917969,141.5189666748047,0.6226879954338074
4,dc02f2ac0198a71eb80aa5b339ce9034.jpg,CONSTRUCTION_ROAD,337.1336364746094,0.0,296.1537780761719,142.43862915039062,0.6044538617134094
4,dbff9fd3827b430baa0ef9214d78080e.jpg,CONSTRUCTION_ROAD,684.586669921875,479.38665771484375,278.05419921875,172.6427001953125,0.7280309200286865
4,dbff9fd3827b430baa0ef9214d78080e.jpg,CONSTRUCTION_ROAD,955.0029296875,608.781494140625,424.404052734375,163.793212890625,0.6364035606384277
3,dbfc319364fdc777df4e97e1a6e0d4a6.jpg,GARBAGE,960.0,902.7446899414062,291.6485595703125,215.8909454345703,0.40233850479125977
3,dbf7d937651a211428de13d440848913.jpg,GARBAGE,806.3490600585938,730.10546875,332.51898193359375,275.36468505859375,0.5924434065818787
3,dbf7d937651a211428de13d440848913.jpg,GARBAGE,611.7299194335938,537.2916259765625,297.239990234375,243.46499633789062,0.5403479933738708
7,dbc0a92ec5a9b84da5b48c534d187eb2.jpg,BAD_BILLBOARD,956.5802001953125,841.6170043945312,221.91409301757812,148.96408081054688,0.6875025629997253
7,dbc0a92ec5a9b84da5b48c534d187eb2.jpg,BAD_BILLBOARD,908.0967407226562,771.1268920898438,220.21678161621094,145.4031219482422,0.5824485421180725
3,dbc0a92ec5a9b84da5b48c534d187eb2.jpg,GARBAGE,421.232177734375,332.7422790527344,372.2563171386719,308.9991760253906,0.4195789098739624
0,db9c0024c55e91b2e1edc6b34644bd27.jpg,GRAFFITI,351.4143981933594,109.74651336669922,373.2094421386719,221.61158752441406,0.7467038631439209
0,db9c0024c55e91b2e1edc6b34644bd27.jpg,GRAFFITI,382.2514343261719,248.36062622070312,331.7445373535156,137.979248046875,0.6316159963607788
0,db9c0024c55e91b2e1edc6b34644bd27.jpg,GRAFFITI,380.4579772949219,113.52688598632812,540.0,271.7528381347656,0.4921496510505676
3,db8129fa0b9f60020d45eaebbf1caf08.jpg,GARBAGE,410.3153991699219,289.0323791503906,468.8927917480469,373.6702575683594,0.7409979701042175
3,db8129fa0b9f60020d45eaebbf1caf08.jpg,GARBAGE,82.07279205322266,0.5248315334320068,308.8448791503906,250.7867889404297,0.6855406761169434
3,db8129fa0b9f60020d45eaebbf1caf08.jpg,GARBAGE,528.2925415039062,368.2067565917969,323.1421813964844,222.2752227783203,0.6538249850273132
3,db8129fa0b9f60020d45eaebbf1caf08.jpg,GARBAGE,151.99363708496094,73.10386657714844,319.5356750488281,261.3368835449219,0.502009391784668
9,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,412.5017395019531,11.99024772644043,411.48773193359375,262.8137512207031,0.6895287036895752
9,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,880.9876708984375,535.68505859375,420.63238525390625,262.6919250488281,0.5971174240112305
9,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,605.7081909179688,287.18597412109375,410.8747863769531,270.3594970703125,0.5867622494697571
9,db77fc656c27beac3f2a73f96d8e8e37.jpg,CLUTTER_SIDEWALK,959.9013061523438,752.2792358398438,431.1490783691406,269.3196105957031,0.466863214969635
,db77e4fb9ea21dd20e7b43fc617ac9ee.jpg,,,,,,
3,db71aac7089532e83dbaf3d98c105e01.jpg,GARBAGE,179.08914184570312,109.52623748779297,270.7114562988281,226.2315673828125,0.42756423354148865
4,db4d5f4a2e9a47b47257108c2a4f8a5f.jpg,CONSTRUCTION_ROAD,960.0,229.28323364257812,540.0,94.14359283447266,0.6284641027450562
0,db4d5f4a2e9a47b47257108c2a4f8a5f.jpg,GRAFFITI,456.9210510253906,383.21063232421875,167.57350158691406,129.69186401367188,0.5155861973762512
4,db4d5f4a2e9a47b47257108c2a4f8a5f.jpg,CONSTRUCTION_ROAD,654.9583129882812,0.0,540.0,73.35235595703125,0.5079192519187927
0,db4d5f4a2e9a47b47257108c2a4f8a5f.jpg,GRAFFITI,404.1539306640625,324.28851318359375,177.0244598388672,134.6255340576172,0.42183199524879456
0,db49453ba9d0583957d00fc45d0e2698.jpg,GRAFFITI,951.6513061523438,449.01129150390625,485.3036193847656,89.86927795410156,0.7066502571105957
3,db49453ba9d0583957d00fc45d0e2698.jpg,GARBAGE,489.4482116699219,425.9211730957031,540.0,493.7226257324219,0.5811881422996521
3,db49453ba9d0583957d00fc45d0e2698.jpg,GARBAGE,777.0755004882812,719.4862060546875,540.0,507.66815185546875,0.5518210530281067
0,db49453ba9d0583957d00fc45d0e2698.jpg,GRAFFITI,582.183349609375,444.2415466308594,451.9471130371094,348.9329528808594,0.5488358736038208
3,db49453ba9d0583957d00fc45d0e2698.jpg,GARBAGE,154.33425903320312,103.03731536865234,535.498779296875,497.6983337402344,0.42363303899765015
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,960.0,707.6825561523438,322.97760009765625,164.9308624267578,0.7086138129234314
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,213.19407653808594,101.57817840576172,237.17514038085938,170.47213745117188,0.6714097857475281
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,165.1135711669922,2.6085989475250244,255.7996063232422,159.07061767578125,0.6661717295646667
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,824.7758178710938,589.4827270507812,281.0992431640625,167.6067352294922,0.6251220107078552
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,716.158447265625,535.540771484375,260.0130920410156,177.12054443359375,0.5535903573036194
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,573.9879760742188,437.1953430175781,244.12933349609375,176.9558868408203,0.5515462756156921
4,db2b1b377c2e4937ba95d2db8b5564c9.jpg,CONSTRUCTION_ROAD,500.5854187011719,354.79180908203125,237.0619659423828,178.08082580566406,0.4970802068710327
3,db289f9f5939f6403e294f674dd7e658.jpg,GARBAGE,771.4230346679688,650.1083374023438,379.0323791503906,300.4285583496094,0.7111086845397949
0,db289f9f5939f6403e294f674dd7e658.jpg,GRAFFITI,307.6750183105469,177.57994079589844,270.3043212890625,173.6935272216797,0.5095564126968384
0,db289f9f5939f6403e294f674dd7e658.jpg,GRAFFITI,725.812744140625,637.0983276367188,251.46371459960938,191.5373077392578,0.48200634121894836
0,db289f9f5939f6403e294f674dd7e658.jpg,GRAFFITI,668.5186767578125,596.8046264648438,235.13790893554688,191.83241271972656,0.4047282636165619
4,db17e6ac9dde6673144c2ee57fa8f1b2.jpg,CONSTRUCTION_ROAD,681.9099731445312,501.34844970703125,254.19859313964844,149.92965698242188,0.6059680581092834
4,db17e6ac9dde6673144c2ee57fa8f1b2.jpg,CONSTRUCTION_ROAD,751.0230712890625,573.9906005859375,263.8049011230469,149.58932495117188,0.5233616232872009
4,db17e6ac9dde6673144c2ee57fa8f1b2.jpg,CONSTRUCTION_ROAD,959.8724365234375,765.9259033203125,344.16259765625,108.25139617919922,0.46670612692832947
3,daa4badf3a3e98f534dae101ca9a42e6.jpg,GARBAGE,188.6517333984375,68.87569427490234,305.3990173339844,228.73695373535156,0.7142112255096436
2,da46844265b2f9a74317f07dceb34d8d.jpg,POTHOLES,504.3110656738281,412.88360595703125,346.35650634765625,194.55442810058594,0.5182799696922302
3,da36e444000f240fe26002188e1548f3.jpg,GARBAGE,492.4300842285156,419.5946350097656,249.25778198242188,198.06675720214844,0.5009483695030212
9,d9eaa5589c84f1dc5bc76ee3ac052c24.jpg,CLUTTER_SIDEWALK,960.0,340.0466613769531,438.7109375,216.66854858398438,0.7090661525726318
3,d9eaa5589c84f1dc5bc76ee3ac052c24.jpg,GARBAGE,422.1476745605469,229.1001739501953,417.1431579589844,281.7023620605469,0.6824443936347961
9,d9eaa5589c84f1dc5bc76ee3ac052c24.jpg,CLUTTER_SIDEWALK,527.0296630859375,0.0503976009786129,441.1343078613281,225.6742706298828,0.4661238193511963
9,d9d7c1e943ab7a72c12e6c74e3199553.jpg,CLUTTER_SIDEWALK,615.8795166015625,306.4631652832031,259.51556396484375,151.73745727539062,0.4702070951461792
2,d9cc3c9acb100a8d09ee453cb6ff36a3.jpg,POTHOLES,803.2288818359375,667.4964599609375,374.52301025390625,286.83843994140625,0.5601315498352051
3,d9c4178c47f46ff3ddd4eb590c79fe35.jpg,GARBAGE,757.3980712890625,565.5133056640625,314.34051513671875,187.17822265625,0.745631992816925
3,d9c4178c47f46ff3ddd4eb590c79fe35.jpg,GARBAGE,360.5329284667969,194.7074737548828,291.47027587890625,183.00918579101562,0.7131762504577637
3,d9c4178c47f46ff3ddd4eb590c79fe35.jpg,GARBAGE,141.55841064453125,55.06562423706055,310.5889892578125,246.02108764648438,0.5516523718833923
3,d9c4178c47f46ff3ddd4eb590c79fe35.jpg,GARBAGE,355.4224548339844,273.1163330078125,420.8087158203125,367.94757080078125,0.4784094989299774
3,d9acd99f37f6d8d5bd74194f064c7f5d.jpg,GARBAGE,585.4797973632812,470.489990234375,375.10650634765625,268.1844787597656,0.7163312435150146
3,d9acd99f37f6d8d5bd74194f064c7f5d.jpg,GARBAGE,711.7047119140625,536.8388061523438,394.4715270996094,270.5097961425781,0.6027715802192688
3,d9a543221435783c40f33712faa6e771.jpg,GARBAGE,914.5596923828125,767.6470336914062,449.11834716796875,344.3758239746094,0.6997206807136536
9,d9a543221435783c40f33712faa6e771.jpg,CLUTTER_SIDEWALK,689.9163818359375,190.3916473388672,475.78118896484375,297.5337829589844,0.43705153465270996
9,d9a543221435783c40f33712faa6e771.jpg,CLUTTER_SIDEWALK,954.6699829101562,554.95458984375,484.5384521484375,298.2706604003906,0.42573487758636475
9,d9a543221435783c40f33712faa6e771.jpg,CLUTTER_SIDEWALK,405.47900390625,19.13927459716797,465.9842529296875,288.05810546875,0.41882243752479553
3,d99df1a817fb1a173a4698745836c4fc.jpg,GARBAGE,288.7470397949219,156.90805053710938,346.0802917480469,225.8409423828125,0.7642898559570312
3,d99df1a817fb1a173a4698745836c4fc.jpg,GARBAGE,850.3753051757812,694.4822387695312,278.1727600097656,205.78590393066406,0.7111006379127502
3,d99df1a817fb1a173a4698745836c4fc.jpg,GARBAGE,382.2749938964844,237.35330200195312,349.6595153808594,249.4110107421875,0.7055774331092834
3,d99df1a817fb1a173a4698745836c4fc.jpg,GARBAGE,737.0238647460938,648.6309814453125,444.1942138671875,379.3253479003906,0.6003196239471436
3,d99df1a817fb1a173a4698745836c4fc.jpg,GARBAGE,702.3956909179688,610.7203369140625,341.7315673828125,274.7003173828125,0.4581387937068939
3,d99df1a817fb1a173a4698745836c4fc.jpg,GARBAGE,928.5911865234375,844.7405395507812,348.8963317871094,283.4078674316406,0.4459293484687805
0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GRAFFITI,372.7210388183594,258.0719909667969,184.16055297851562,115.23584747314453,0.7518720626831055
0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GRAFFITI,233.48812866210938,105.13614654541016,194.3444061279297,110.57095336914062,0.7360401749610901
0,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GRAFFITI,312.7925109863281,198.85267639160156,197.29583740234375,115.94961547851562,0.7163711786270142
3,d983beeceb485dcc7d3782b7d4cb5a54.jpg,GARBAGE,111.61195373535156,0.0,237.96849060058594,161.9684600830078,0.6519793272018433
2,d91a8610508fdf9434bfed1b68299b9b.jpg,POTHOLES,395.20220947265625,214.55856323242188,429.6834411621094,266.4269714355469,0.5349648594856262
3,d8f6e73070a571952fc742e9a6258a34.jpg,GARBAGE,718.7176513671875,670.5147094726562,279.91522216796875,234.99078369140625,0.5312602519989014
7,d8f6e73070a571952fc742e9a6258a34.jpg,BAD_BILLBOARD,634.8275756835938,526.2353515625,139.1211395263672,76.5298080444336,0.4580252468585968
3,d8d3013b286845ca2e7bf19c257126de.jpg,GARBAGE,209.6619415283203,103.33716583251953,276.95770263671875,192.26739501953125,0.7171100378036499
3,d8d3013b286845ca2e7bf19c257126de.jpg,GARBAGE,579.2310180664062,451.5248107910156,309.1737976074219,233.7587890625,0.6895171403884888
7,d8cd6fdcfc5440d8570b5df3b2c815e8.jpg,BAD_BILLBOARD,736.0973510742188,580.6109619140625,186.90159606933594,99.94649505615234,0.6725468635559082
1,d8cd6fdcfc5440d8570b5df3b2c815e8.jpg,FADED_SIGNAGE,368.9365539550781,290.9007263183594,209.43516540527344,135.5499267578125,0.5419847965240479
3,d8cd6fdcfc5440d8570b5df3b2c815e8.jpg,GARBAGE,265.9283752441406,215.6881103515625,280.4078674316406,237.8762664794922,0.5064449906349182
9,d8cd6fdcfc5440d8570b5df3b2c815e8.jpg,CLUTTER_SIDEWALK,364.12127685546875,188.63107299804688,290.5503845214844,212.18946838378906,0.47403421998023987
4,d8cd6fdcfc5440d8570b5df3b2c815e8.jpg,CONSTRUCTION_ROAD,389.33673095703125,299.5892333984375,248.05511474609375,174.302978515625,0.4436103403568268
9,d8cd6fdcfc5440d8570b5df3b2c815e8.jpg,CLUTTER_SIDEWALK,262.5433044433594,5.040043354034424,370.7106018066406,238.46449279785156,0.43151357769966125
3,d8b3b77810f2383e1e22b8803523222e.jpg,GARBAGE,355.3288879394531,169.11228942871094,347.4134826660156,232.60223388671875,0.7658469080924988
3,d8b3b77810f2383e1e22b8803523222e.jpg,GARBAGE,177.85482788085938,84.71068572998047,334.62982177734375,263.42236328125,0.6904857754707336
3,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,GARBAGE,752.3867797851562,589.3560180664062,374.8631896972656,262.6812438964844,0.7246654629707336
2,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,POTHOLES,951.6912231445312,583.2010498046875,540.0,367.2603454589844,0.7008676528930664
3,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,GARBAGE,285.5371398925781,193.22097778320312,337.329345703125,256.3292541503906,0.6683198809623718
3,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,GARBAGE,214.7074432373047,129.95494079589844,447.668212890625,383.8638916015625,0.49325743317604065
3,d8a11f3b3c1b69b1c1ab9574b4e8ccd2.jpg,GARBAGE,959.350341796875,880.1617431640625,446.07818603515625,339.10247802734375,0.4721662402153015
3,d88ec7631a53d06414a36e8c27a49067.jpg,GARBAGE,705.03466796875,552.3715209960938,303.3154296875,196.224365234375,0.8095862865447998
2,d88ec7631a53d06414a36e8c27a49067.jpg,POTHOLES,954.203857421875,640.0477294921875,540.0,349.0743713378906,0.5331721305847168
3,d88116a2107f3933448221a7b6d7467b.jpg,GARBAGE,529.3436889648438,457.9856872558594,341.699462890625,291.9841003417969,0.6149328351020813
3,d88116a2107f3933448221a7b6d7467b.jpg,GARBAGE,365.54998779296875,288.9838562011719,333.1325378417969,280.5851135253906,0.5856752395629883
3,d88116a2107f3933448221a7b6d7467b.jpg,GARBAGE,307.9957580566406,226.29283142089844,332.3613586425781,277.4189758300781,0.4988509714603424
3,d88116a2107f3933448221a7b6d7467b.jpg,GARBAGE,343.9951171875,224.137451171875,313.1571044921875,230.0794219970703,0.43184196949005127
3,d88116a2107f3933448221a7b6d7467b.jpg,GARBAGE,231.49447631835938,113.20072937011719,326.6283264160156,244.77552795410156,0.41438713669776917
,d8796f4cd3b1bc43c649cae010390157.jpg,,,,,,
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,303.6486511230469,205.8361358642578,277.5408935546875,206.55963134765625,0.7312264442443848
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,411.56317138671875,322.83819580078125,268.32427978515625,211.8786163330078,0.6849928498268127
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,449.49908447265625,369.02099609375,269.76116943359375,205.4342041015625,0.6371399760246277
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,862.2048950195312,793.7996215820312,267.363037109375,211.04364013671875,0.610840380191803
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,447.4806823730469,377.01300048828125,409.22259521484375,352.8415222167969,0.5609813928604126
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,515.9515991210938,425.5484924316406,272.04559326171875,208.61163330078125,0.5126991868019104
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,654.4968872070312,570.787109375,258.669677734375,193.78062438964844,0.5012281537055969
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,88.62442016601562,14.630560874938965,272.2340087890625,218.573486328125,0.4990629553794861
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,493.01806640625,330.8412780761719,275.0419616699219,200.12100219726562,0.49111250042915344
3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,224.76283264160156,166.2351837158203,273.1247253417969,214.91409301757812,0.4530911445617676
